y_train,svm
0,0.4873178396940202
1,0.7366205013278715
0,0.4817911042798356
1,0.8946666343297877
0,0.7905879343451696
1,0.7313151619796167
1,0.88876586989877
0,0.4148816342202326
0,0.29021400991152535
0,0.696400451411674
1,0.6421194908303748
1,0.2762050371962636
1,0.7757749037471503
1,0.7742500055252409
0,0.1622491376775503
1,0.4849291220011585
1,0.35038973107558413
1,0.8889524598930495
1,0.8220528867308927
1,0.6640112704821466
0,0.4751166923028401
0,0.1542298773842684
1,0.893112328235146
1,0.8301476752317365
1,0.7513560110240872
0,0.3192962831589339
1,0.3037819444399989
1,0.36825410747959186
1,0.5679445939723401
0,0.7066269844198149
1,0.817536523079201
1,0.8353841927724005
0,0.15143899291351767
1,0.5591980804590149
1,0.8105588026194421
0,0.29573507527319143
0,0.3956808982136206
0,0.8238094256706315
1,0.44813351101417853
1,0.5815331724676216
1,0.5998336732000388
0,0.2690815961697236
1,0.8696300433374832
0,0.41362848495725585
1,0.8867504251145403
0,0.5642110916647504
1,0.44899078709255913
0,0.295978080729694
1,0.5629023846316819
1,0.5
1,0.8266453015729368
0,0.1991890828612182
0,0.36718766580950385
0,0.7002619203673588
1,0.5973437258806032
0,0.7378574780831318
1,0.4910263341251121
1,0.6084072808202394
1,0.8581909869680594
0,0.5910033934823599
0,0.08361227624049232
1,0.693464224154525
0,0.2730404856438577
1,0.6917562937308745
1,0.7915225105953525
0,0.6624459524359153
0,0.20610038356488256
1,0.6094934919307858
0,0.731420888218919
0,0.3399650643367748
1,0.8410002406528976
0,0.23933163080869255
1,0.8588744229246086
0,0.8814805362608876
1,0.46060482151535576
1,0.7751091140256988
0,0.21068084356237332
0,0.2508939546869457
1,0.6415928446448668
1,0.739864434525987
1,0.5
1,0.5865717894901763
0,0.22218655010366603
0,0.15977927599169456
0,0.1375632180783432
1,0.8293097274378828
0,0.4413467605954442
1,0.7949879032216128
1,0.6616537641024172
0,0.7861555813095891
1,0.2840661634714649
0,0.26447770502592327
1,0.903072598643222
0,0.4310958741908765
0,0.29980841389436325
0,0.30730935125232495
1,0.812462396078993
1,0.5457928565966139
1,0.7758410596093788
1,0.8207078431856849
1,0.5793782532500655
0,0.38958168950507277
1,0.545117833607198
0,0.17344535187046406
0,0.2759782450637088
1,0.7860376671227476
1,0.5
1,0.6961440183452658
1,0.6576545821552826
1,0.282135260563689
1,0.4208289705026002
1,0.9145906145754166
1,0.8493002246524752
0,0.690987787476109
0,0.6651847594845085
0,0.46729899279370635
0,0.19065077470519637
1,0.7691542506920406
1,0.7147928582715999
1,0.6076824056808147
0,0.7519362912238406
1,0.5551243585971729
1,0.2989481259444525
1,0.7659967099065174
0,0.45237659754429727
0,0.2300524545572857
1,0.7619532392452195
1,0.6649034769937466
1,0.5790411184313632
0,0.474345773412385
0,0.3123344970182314
0,0.852801065879306
0,0.48062814586388725
0,0.24495528010204004
1,0.5178705230435864
0,0.16929143267288263
0,0.6446118563844223
1,0.6643729832342743
0,0.36112903890381415
0,0.43045062326163047
1,0.46009289185575936
0,0.8265967032236236
0,0.5190528945374943
1,0.7924168137528135
1,0.41754805056223715
0,0.8096042051926203
1,0.6160782130070582
1,0.37476952345505826
1,0.8752562404763512
1,0.9015749811276139
1,0.6379512645300436
0,0.5550707560749701
1,0.44307654800894264
0,0.18601904965183902
0,0.6504399114352686
1,0.787962085751033
0,0.25006047146004945
1,0.8971002592515056
0,0.5830766650056929
1,0.8037283063971229
1,0.5481442065178389
0,0.7329856770633421
1,0.48055638482541757
1,0.8341373532078705
0,0.7951986299999687
1,0.6135099933638356
0,0.6779934678433694
0,0.34706972446682127
1,0.5705188591429073
0,0.4926438003075062
0,0.6545955526324881
0,0.33377354760048317
0,0.26326168685268125
0,0.31106954847371304
1,0.28799848020699065
0,0.2591907345234716
0,0.21488327998373344
1,0.6995370453549182
1,0.6667280395874011
1,0.6826677719970038
0,0.4386963513931506
1,0.7707884812770147
0,0.2729151478237428
0,0.2718696486275646
0,0.26232281625811976
1,0.3740978149665567
0,0.742691754539645
0,0.8704940691314691
1,0.7925015004412954
0,0.7617356644663569
0,0.6997783318407972
1,0.9273068096705683
0,0.6385144829145318
1,0.8975417729458792
1,0.4378456241429521
1,0.8667201415931185
1,0.6534996854912231
1,0.20980861003087567
1,0.16747525576617678
0,0.6876901124256932
0,0.5946078939429207
0,0.38258528801424074
1,0.4321764678339067
0,0.6387342224363078
1,0.9404759921379149
0,0.18418552815813433
1,0.6589862726298785
1,0.7286823251628549
1,0.712680471808899
1,0.7547711414208524
1,0.8854016016659727
0,0.7313289893927964
0,0.4405500616747726
0,0.21038383156790783
1,0.6584028610197838
1,0.3019021184929037
1,0.8036639285234949
0,0.691167477214182
1,0.4437093164018421
1,0.5
1,0.6748405888092108
1,0.7558555583462142
0,0.3408106253473541
1,0.43448464505424644
0,0.5824412868645736
0,0.8848016539124495
0,0.5228793104519929
1,0.6004595563742311
0,0.578268229696498
1,0.6667523298153849
0,0.6933565511536115
1,0.9107816603145871
0,0.2355714933271907
0,0.3649531182710862
1,0.6429770488237414
1,0.8354857819903089
1,0.7497724540671995
1,0.7586380863773623
0,0.6771034814665463
0,0.1577778096242137
0,0.5965517920596586
0,0.3485826658301849
0,0.1351501164662657
0,0.18834432676834115
0,0.23962108602977988
0,0.4651460355866471
1,0.7909132435959941
1,0.719255946952482
1,0.7403941183209201
0,0.2408045213150187
0,0.704548002546058
1,0.7720895399492338
1,0.9594818037274571
0,0.24544434823230618
0,0.6485366130271081
1,0.6383655014649096
0,0.5870575892515572
0,0.3127515823312752
1,0.7002674341365813
1,0.4019921446046123
1,0.17240117361725624
1,0.5492404252283368
1,0.8484175601329216
1,0.658425674362479
1,0.795930256397342
0,0.2468365058371303
1,0.8269856016297779
1,0.6327931510351458
0,0.11615726624173275
1,0.6887469418893515
1,0.4932274063238372
1,0.7679457043163312
1,0.8176776050484852
1,0.9678170693342136
1,0.3977582065732858
0,0.1124772028133842
1,0.19651872415505614
0,0.7521715005550779
1,0.7848097070420299
1,0.32239912648784114
1,0.5863247873125529
1,0.3492727481042716
1,0.6375890329902284
1,0.7018241080221019
0,0.7844279712955579
0,0.2426278646359224
0,0.5235859985304618
0,0.7441319847993897
1,0.918554522626378
1,0.3874801096017704
0,0.5186806235784263
0,0.3149654574602551
1,0.8308467229401192
0,0.15498927528019524
0,0.6562254608557597
1,0.8022626368016539
0,0.14228125145814463
1,0.7128081399729156
0,0.16992536211175294
0,0.5670032905695684
1,0.8020446428223056
1,0.8462786736529903
1,0.17702616799232881
0,0.5728367362899863
0,0.4570283659339879
1,0.7584552027083685
0,0.24792904684563488
0,0.5857872200184817
0,0.5
1,0.8569382201732106
0,0.6641786867304569
1,0.7440486899099321
1,0.7074608786570229
0,0.4784361729569441
0,0.8814575551636656
0,0.41101949991770714
1,0.9358690104778467
0,0.8965110900861788
1,0.8714371967548389
1,0.7043019581163129
1,0.470644042662847
0,0.5804436924556886
1,0.22582951255549527
1,0.4779796591737938
1,0.3599408386556003
1,0.9336058081146897
0,0.3988283271635418
1,0.6142796400924355
0,0.16970643661305593
0,0.5662605388755168
0,0.2263817121508549
