y_train,rf
1,0.8038802201199663
0,0.5008960723877209
0,0.4214907159474956
1,0.8273188811749028
0,0.5871598876051015
1,0.6974982137717614
0,0.5934883207728121
1,0.6433036554299778
1,0.7822811824243122
0,0.7936847013502722
1,0.5667304524836946
1,0.7579918267816943
1,0.8108169045244125
0,0.4137224848159105
0,0.38061875527849937
1,0.7710620536413433
0,0.8108991176306414
0,0.7572078179008259
1,0.8768407538004654
0,0.5149547903735985
1,0.44223949788546196
0,0.5105234879761508
0,0.26340992487007536
0,0.4659691709016059
1,0.7611275791202231
1,0.776902167474877
1,0.791976178042912
1,0.5900667333372355
1,0.38233851802570823
1,0.41568795378943996
1,0.9698328643224592
0,0.6348253963054113
1,0.7580430901988793
0,0.4422927542717224
0,0.548902222878155
0,0.40188505213483033
1,0.9244534214020295
1,0.7716779405448059
1,0.5937928932986428
0,0.5045512364795016
0,0.5844254080390965
1,0.7705803605034276
1,0.804867598542722
0,0.3155594604865075
1,0.7558652012814802
0,0.2200907101645439
1,0.7998127659036779
0,0.6334364451046025
1,0.12523187146601303
1,0.6676627634896029
1,0.8097362985599427
1,0.470693140526456
1,0.19850003314736675
1,0.7838274201778008
1,0.7126395371634151
0,0.6307923304208769
0,0.5793066273892825
1,0.6877842718924821
1,0.5096835474738575
0,0.11138020340423499
0,0.4858542662256256
1,0.7492715286841877
1,0.8004656787771314
1,0.9498181644187322
1,0.12597853731981984
1,0.6026518868994912
0,0.3253796511056709
0,0.2105009772033817
1,0.7647828716462328
1,0.6979617492821282
0,0.8026590544268934
1,0.5958054317131125
0,0.6891167785925086
1,0.7779863347014141
1,0.640697473949296
1,0.5510402552705046
1,0.27313754136894
1,0.7437385762312354
1,0.6854350723631235
0,0.1309253075678801
1,0.8494134700356585
0,0.783395081014099
1,0.914149631271579
1,0.8625212945068231
1,0.5239578039057021
1,0.531492032612757
0,0.5025722799826191
1,0.3952150076160626
1,0.7196262244854984
0,0.6092349337487087
1,0.6546811900316679
1,0.35353065964864006
0,0.5831806687642113
1,0.5228301661818578
1,0.7822352285303091
1,0.4774850277164159
1,0.6937580236337583
1,0.5676464832558663
1,0.3989995978898742
1,0.41986954081307937
0,0.8568627335739959
0,0.47342061602641666
1,0.8358939971083909
0,0.568019459395865
0,0.6688017505592002
0,0.7193024152936974
0,0.510113185770734
1,0.7529720141279964
0,0.2385513309960885
0,0.28544164562886204
1,0.7988213008368772
1,0.6896736587547326
0,0.5559510967680132
1,0.8473563632467895
1,0.719225826529398
1,0.5632804177571336
1,0.31941561790667355
1,0.8832693141032327
1,0.6902501425304212
1,0.733163004672525
0,0.4216337030068629
0,0.4122613585075915
1,0.6754473971554379
0,0.5423137830794863
1,0.8290261496386283
0,0.7628462163122908
1,0.7867641997662735
1,0.8315120558197077
0,0.5683899632829851
0,0.4204165644355431
0,0.5858371020161739
1,0.602756655083771
1,0.3359402503905298
1,0.7345234952438439
1,0.7682975539971447
0,0.330322365041039
1,0.6228370008361939
1,0.23640630250035083
1,0.7898510976830586
1,0.6726085300976216
1,0.7133246228639936
0,0.47683885361893763
0,0.19760992449231746
1,0.7322635129972137
1,0.7465665904206292
1,0.7618367316666775
0,0.5457576905693228
1,0.39823185421346063
1,0.7206307064930035
1,0.621209751289982
0,0.6221558965332873
1,0.8232075370990091
1,0.7143583461362848
0,0.2846199435562747
1,0.6695826308333339
1,0.8662479084027764
0,0.3632308858940046
0,0.37117601843982084
0,0.7420133253235526
1,0.6252949182072998
1,0.6321812560297521
1,0.5329919052787085
0,0.15694863946910714
1,0.8098786086806619
0,0.3692672736700087
1,0.8024031314931852
0,0.39961524534126175
1,0.5714113755059181
0,0.4886516402047981
1,0.46941065285476413
1,0.39619778318353616
1,0.7608056854490527
0,0.14036374184680653
0,0.23709857549666472
0,0.7093064878928423
1,0.5407860311573724
0,0.524511995495133
1,0.3481372733203759
1,0.5477995993955223
1,0.8278606340670838
0,0.6876960075523968
0,0.08965913795630387
1,0.4940084234395616
0,0.4131745774071728
1,0.530900428736702
1,0.8241383417080673
0,0.5865136643878399
0,0.2868369529385484
1,0.5566852029295014
0,0.6305168696903336
0,0.532118017174779
1,0.8058577741738487
0,0.2196447427702662
1,0.7367818664445519
0,0.8007637440815631
1,0.46932998323420244
1,0.8386457439816908
0,0.6401671018092489
0,0.26789762973667613
1,0.7000332844233765
1,0.8169149437616545
1,0.6537520116431
1,0.5371871724588766
0,0.25232981130158116
0,0.37678892449360507
0,0.15880809803125825
1,0.8508450149722825
0,0.5331192566676222
1,0.7253436919808994
1,0.6544232145083648
0,0.5257138575299072
1,0.4717615904561302
0,0.26443911995090974
1,0.8054635697245643
0,0.26064909959787824
0,0.3943506275766214
0,0.22008670354206908
1,0.7122400851078855
1,0.4503241865883133
1,0.8424568767225747
1,0.8581001961528201
1,0.6712041027128953
0,0.6627439140393259
1,0.33858139226460104
0,0.31139755346032333
0,0.3258191134018805
1,0.8566734956921362
1,0.5606337440557372
1,0.6482543915411993
1,0.568609812156449
1,0.2676750779737031
1,0.3064440118554575
1,0.8683915879741414
1,0.8774394759611134
0,0.5965554862213123
0,0.5291764026647156
0,0.4849550270449828
0,0.37270238795266125
1,0.8887826955161474
1,0.769980643526651
1,0.6675362785500117
0,0.7862701553559688
1,0.44431688615137516
1,0.29966747520995607
1,0.6961914368799327
0,0.21433791125397988
0,0.2874773113890452
1,0.6903465289873919
1,0.6456426395150948
1,0.45946641566900553
0,0.49282376936252037
0,0.40539562635087445
0,0.7558731751164695
0,0.3546775126092269
0,0.41102633600674665
1,0.37617702122900937
0,0.08150487676511087
0,0.4705225835860301
1,0.6259080409732439
0,0.4374556398031648
0,0.5055705670819528
1,0.5752165618763826
0,0.5252862387801829
0,0.5473827262324643
1,0.7362617006554987
1,0.4638541536234835
0,0.6616247540472763
1,0.5749688078106585
1,0.3566394811973827
1,0.8135478014092011
1,0.7824509699228114
1,0.5840998964243564
0,0.6864513027026138
1,0.7066029498773736
0,0.23088224154179496
0,0.7239502435840222
1,0.7251823376128157
0,0.4992229790991608
1,0.824849757863037
0,0.5402790223421622
1,0.6540926808942608
1,0.5018594309903683
0,0.6114806974014129
1,0.49769674864967706
1,0.7477575095973116
0,0.5840997502240219
1,0.43556591956009316
0,0.5534143697722377
0,0.3455004121239948
1,0.749476800787822
0,0.42874290966512246
0,0.6560451809929766
0,0.40810101012028244
0,0.25768510354160223
0,0.24557343877583468
1,0.3686838431922691
0,0.32426716500857355
0,0.13499977473309693
1,0.6949552405697582
1,0.6202163684474826
1,0.702840405800159
0,0.4126160189389426
1,0.8574992989390394
0,0.3373074770781148
0,0.20646443272629592
0,0.2025984914968655
1,0.45608459512097177
0,0.7261753551507458
0,0.8630352657956518
1,0.7583913649443742
0,0.666543913197923
0,0.8269383626962467
1,0.8778630072349608
0,0.5474515629493547
1,0.8897842080752376
1,0.4087120205872478
1,0.8395475110420126
1,0.6392150818240803
1,0.302397980256014
1,0.2358280420985341
0,0.7380725886614873
0,0.6918405398260904
0,0.23695369004643524
1,0.667900423688802
0,0.6972935352044097
1,0.8005293678245605
0,0.18479273612233588
1,0.4772348958734848
1,0.8161205955564761
1,0.5146193166779082
1,0.7060561631403225
1,0.869709022263559
0,0.5913618577021778
0,0.33292374762670623
0,0.283020127967081
1,0.6494411896513533
1,0.5735396725793186
1,0.9019979455721053
0,0.7662451256543168
1,0.35282812805874697
1,0.5637586900847333
1,0.7346300916679502
1,0.6934025686007815
0,0.5966689690171104
1,0.3314938373757539
0,0.5535304073388909
0,0.8558915076077774
0,0.5250018618526614
1,0.8282140957345512
0,0.4369417937243195
1,0.6110732898148991
0,0.8116976016752553
1,0.9485712442390595
0,0.38641089547617696
0,0.40569020989792937
1,0.7133119537929896
1,0.8620085651551418
1,0.7668797435964475
1,0.7653953214310707
0,0.7102451958344072
0,0.0899549767070912
0,0.606126617711785
0,0.3851628470155299
0,0.07720829679464457
0,0.26777983888088847
0,0.2422788317210827
0,0.6331383642676426
1,0.7322671045222297
1,0.7045990024779478
1,0.678462333588776
0,0.21887490741048277
0,0.7159365183008101
1,0.7606744823147191
1,0.8766594109294775
0,0.26985614128593044
0,0.29194116037471624
1,0.7166822312821645
0,0.6324622613025881
0,0.19826668591865798
1,0.7000961865571542
1,0.44616977054210016
1,0.25189126931750777
1,0.4666053161339547
1,0.8020003759043748
1,0.6138172201359599
1,0.7700577311319298
0,0.20416006083818877
1,0.8856100035442623
1,0.6593790417629926
0,0.11017237227144662
1,0.6802395903653415
1,0.5659076696881419
1,0.7406882723515464
1,0.6601833308732029
1,0.7373432339697469
1,0.5336564742739388
0,0.29244395043819993
1,0.3942979724149519
0,0.6099064225324707
1,0.6220321919765549
1,0.4262456828837559
1,0.5294302254713394
1,0.30758364419386314
1,0.5111776902453009
1,0.7999537256111705
0,0.693383169091211
0,0.2354606941645542
0,0.599395428935264
0,0.7499266033292012
1,0.8141617311418
1,0.4841514630993805
0,0.5621047428033041
0,0.3771471004903635
1,0.836218614240103
0,0.23146301247205125
0,0.8010840694029866
1,0.6774164581799115
0,0.11325789486648548
1,0.8553426813930806
0,0.1950553557220941
0,0.634488270885814
1,0.7845726476261281
1,0.8386296168965149
1,0.26958625071357656
0,0.5117631113295118
0,0.5416003321768197
1,0.7997481945045234
0,0.24437046038968177
0,0.4012017605981569
0,0.41807960253069615
1,0.814422147154317
0,0.46648212696551317
1,0.6758553586866305
1,0.6434594723086206
0,0.5531157746079938
0,0.6030750328239673
0,0.35375051637227206
1,0.8982867237676019
0,0.9004314680681457
1,0.9007138463559401
1,0.6066586781372155
1,0.4978640133789262
0,0.5866780996810426
1,0.3605567558778005
1,0.6078462277131984
1,0.5868039139955334
1,0.8252562715936929
0,0.46366966682833094
1,0.46886052499239783
0,0.19255136531977446
0,0.45223749814815667
0,0.14469405976305513
