y_train,mlp
0,0.5330061094581456
1,0.6370801950934465
0,0.6188457476046245
1,0.6745327543494963
1,0.5420019887211392
0,0.5097143358413047
0,0.35179155630335474
0,0.5096629651004762
1,0.5931663380922348
1,0.515603780839342
1,0.5761669060528676
1,0.5273715763903573
0,0.41672532152290404
1,0.6286151153151778
1,0.4919086159576149
1,0.6440806539167923
1,0.6177224748148927
1,0.6754765354091163
0,0.393301829379579
0,0.37155744396561374
1,0.645446583374944
1,0.5761421557834979
1,0.5437158686535642
0,0.4825369221756374
1,0.4651708587290382
1,0.6088548494568734
1,0.48649015901231846
0,0.5586225759760349
1,0.6585441717963867
1,0.6516012751272291
0,0.31234365577823786
1,0.6764891465465768
1,0.6129766747581451
0,0.39459137946559614
0,0.3808902721294942
0,0.6577071393096304
1,0.5232386530963216
1,0.585881476450183
1,0.44917022099265164
0,0.30802401259613854
1,0.6226978730394305
0,0.39487241253738015
1,0.5933455845509281
0,0.5237163760664979
1,0.492368475657615
0,0.5173588378690309
1,0.502160859959798
1,0.5113394329499975
1,0.7179675975395926
0,0.3312595646955155
0,0.38256756597367264
0,0.5324434517748398
1,0.5449314054504019
0,0.7223894286406815
1,0.5549679369174395
1,0.5714094353770737
1,0.6609171889782101
0,0.508941794993548
0,0.28445838574527027
1,0.48619696479962327
0,0.37381627875110696
1,0.528895063457985
1,0.5964629226465376
0,0.5541753521530545
0,0.4355807008116033
1,0.5794573131992335
0,0.5521785330002265
0,0.4678160635530031
1,0.6307637727513533
0,0.41658687657913485
1,0.5909134453093374
0,0.6465373533252247
1,0.5079321362631559
1,0.5671484909953449
0,0.5016146699150034
0,0.4129423508585916
1,0.5132598963881276
1,0.7217528994235446
1,0.611349516248919
1,0.49858205820100177
0,0.3870012550443285
0,0.36541295652066197
0,0.30666334022005537
1,0.7087393678361478
0,0.4567379522748625
1,0.5734351739973603
1,0.5642521380214282
0,0.5426262101638303
1,0.41938966895174823
0,0.3774373249059938
1,0.6707656986811039
0,0.4317858052559873
0,0.41926456072108126
0,0.4014156104822081
1,0.5446497588933912
1,0.5430246702171563
1,0.6471546543670427
1,0.5340097760370772
1,0.5258918996323916
0,0.5047994879108236
1,0.513896443283476
0,0.4409619838227626
0,0.4397516161151328
1,0.7823094901017358
1,0.6207821606213112
1,0.5129100941780749
1,0.45317187590050517
1,0.3976604283799998
1,0.5134512443383221
1,0.7134806630524109
1,0.724704392502497
0,0.5587070464012054
0,0.578036408794807
0,0.4933772624557398
0,0.4283100103158261
1,0.6009945811991286
1,0.6022860971285847
1,0.5100391381765654
0,0.61093438614513
1,0.4245384374275385
1,0.39033990198428925
1,0.5524001896779919
0,0.321885732297014
0,0.4860616833701113
1,0.6361107440645537
1,0.5600465230042214
1,0.5420935888909288
0,0.503256067816637
0,0.3822644347891582
0,0.5797180928657605
0,0.40601566475860695
0,0.4072695381340472
1,0.61292749169372
0,0.3143336636181419
0,0.5288926875322966
1,0.5378655733448006
0,0.4505885765995907
0,0.5050253659068283
1,0.5357953269591555
0,0.6990249698513068
0,0.418958493859436
1,0.6669030500372245
1,0.48856491934833285
0,0.6053582932395452
1,0.4480272854447107
1,0.41116040626321265
1,0.6754442824766541
1,0.633802747308232
1,0.5934394438495666
0,0.5607341098938163
1,0.5414773068963616
0,0.3827920608423983
0,0.5822984484927152
1,0.7299968304108434
0,0.4356750038923044
1,0.6226143407740877
0,0.4665469582619345
1,0.5357545302636881
1,0.437530908267484
0,0.6192365585559868
1,0.5134520489586273
1,0.5661051786266923
0,0.6098636179047329
1,0.49796413533761014
0,0.5537646276095041
0,0.48184605334548336
1,0.4907596881016699
0,0.5550269578820088
0,0.5051226206247607
0,0.4986857511544712
0,0.4051110183371649
0,0.4108289218525966
1,0.44001334102347517
0,0.46838681967578216
0,0.32904766421340464
1,0.5222521641358718
1,0.54787636814366
1,0.5133398709721687
0,0.4641897849883475
1,0.7008666499526185
0,0.37564414489106945
0,0.40524553889488624
0,0.364957639190428
1,0.45924543406189683
0,0.645619668711366
0,0.604118124560077
1,0.5258063392714338
0,0.5592745545809797
0,0.6041504381909598
1,0.6708251812071613
0,0.5024021857418505
1,0.6854209395370446
1,0.5360633717095092
1,0.6471863427274803
1,0.6132389763631589
1,0.5567648242806854
1,0.3352553033099986
0,0.6394830721003645
0,0.5799954160743999
0,0.41238130541104795
1,0.555430662421521
0,0.5375544095928357
1,0.6192144628304578
0,0.2935671222426797
1,0.5262220317355313
1,0.6469968140102963
1,0.5945036200693273
1,0.4780584737293399
1,0.7485865385826728
0,0.5599138810172823
0,0.37401630436769673
0,0.37371757753535884
1,0.6616883370094275
1,0.4812060054978935
1,0.7027679420146461
0,0.6876975758573296
1,0.5591959829477903
1,0.6297124499427857
1,0.5874660858640514
1,0.5725739540829723
0,0.4920182170096572
1,0.48471863459347553
0,0.3427033851494591
0,0.578051318454487
0,0.6021433447472583
1,0.5036545340953374
0,0.5599730937229743
1,0.556657807243499
0,0.6252745589293407
1,0.7874456767806945
0,0.34404022173643617
0,0.4729602294639372
1,0.5631966481177307
1,0.6276241343896212
1,0.5397641507623504
1,0.5206645736552828
0,0.5222214988059528
0,0.32265006097213716
0,0.5496655705518992
0,0.4941113234736322
0,0.29907468097719536
0,0.3951143448677329
0,0.485003341143054
0,0.5259769959547664
1,0.67643987022886
1,0.6486534168207567
1,0.5790827933503072
0,0.4429731475971155
0,0.5897100608239162
1,0.5583616942769222
1,0.6784677901056079
0,0.4004829029976225
0,0.38406174304463125
1,0.5649099157152587
0,0.46392625479560634
0,0.3778422776338931
1,0.525471827735214
1,0.48717502793488787
1,0.36653486983578926
1,0.540090377214522
1,0.7357038084884278
1,0.5574722934948514
1,0.6116300510223456
0,0.3662598248352966
1,0.6874546351334236
1,0.5876185319095877
0,0.3646280340803118
1,0.5538864803226401
1,0.5006431663737103
1,0.7232027795359718
1,0.561693580071818
1,0.688639581133776
1,0.5370162503893553
0,0.36040589378911436
1,0.4336750806564396
0,0.5854725155451646
1,0.6181632811104638
1,0.4036118399747567
1,0.5385219376593544
1,0.39316755169530315
1,0.4812052715789071
1,0.6146341917821281
0,0.5655548578946494
0,0.3455415245770958
0,0.4861284187047021
0,0.4899229541336879
1,0.6039817204528394
1,0.4577293492430851
0,0.528101606938652
0,0.44464796333884676
1,0.5866403206208806
0,0.39044864807864604
0,0.5334390504545309
1,0.6863477960359283
0,0.36724726081466824
1,0.5667856449786347
0,0.37354241334223737
0,0.5836482157973513
1,0.6546759120515201
1,0.6683671900815698
1,0.3304896260852706
0,0.49834641711920896
0,0.4923702621736883
1,0.609219674969388
0,0.4334832919318685
0,0.6624240991921109
0,0.5545903275601232
1,0.5482113553599963
0,0.4537857714993878
1,0.5730893709300806
1,0.5058712431330245
0,0.49772454141875877
0,0.6630735631994644
0,0.5456446642573213
1,0.730883286774161
0,0.6038687100671671
1,0.6163574111740231
1,0.6128172641112288
1,0.4823384434640417
0,0.4697800523057397
1,0.4158754279699406
1,0.5272527960693003
1,0.5135426030371898
1,0.6040815759620487
0,0.46136531766022376
1,0.4806401201986371
0,0.36302799307433997
0,0.4785788757034709
0,0.3516925109452905
